FAS OrgCode Name,FAS Budget Name,FAS Budget,Balancing Unit RefID,Cost Center RefID,Resource RefID,Fund RefID,Function RefID,Program RefID,Grant RefID,Stand-Alone Grant RefID,Gift RefID,,FAS Budget Status,FAS Budget Status Name,FAS Close to Budget,FAS Budget Type,FAS Budget Type Name,FAS Budget Class,FAS Budget Class Name,Conversion Row?,,Cost Center Name,,Program Name,,Stand-Alone Grant Name,Assignee RefID,Assignee Name,,Grant Name,,Gift Name,,Fund Name,Appropriation RefID,Appropriation Name,,Resource Name,,Function Name,Company RefID,Company Name,,Balancing Unit Name,linereference,Report Run Time
AQUATIC&FISHERY SCIENC,WRIA 9 SHALLOW WATER,667931,BU133,CC100950,RS100079,FD200,FN110,PG107301,GR024111,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Toft, Jason",,,,,,WRIA 9 SHALLOW WATER - 66-7931 - 2021,,,,Grant Fund,,,,State and Local Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,65743,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,COPEPOD SIZE CHANGES,668429,BU133,CC100950,RS100185,FD200,FN110,PG107269,GR024423,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Schindler, D.",,,AS105864,"Schindler, Daniel E. (deschind)",,COPEPOD SIZE CHANGES - 66-8429 - 2021,,,,Grant Fund,,,,Federal Pass Through Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6664,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ASG PINK ARCTIC,668774,BU133,CC100950,RS100185,FD200,FN110,,GR024670,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,ASG PINK ARCTIC - 66-8774 - 2021,,,,Grant Fund,,,,Federal Pass Through Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,66735,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,CRAB TEAM NTA,668819,BU133,CC100950,RS100371,FD200,FN111,PG107617,GR024692,,,,3,"Closed to all expenditures and revenue, but allows for JVs",      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,AS105877,"Converse, Sarah J (sconver)",,CRAB TEAM NTA - 66-8819 - 2021,,,,Grant Fund,,,,Washington State Federal Pass Through Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6744,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,STREAMFLOW PROJECTIONS,668977,BU133,CC100950,RS100370,FD200,FN111,,GR031615,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,STREAMFLOW PROJECTIONS - 66-8977 - 2021,,,,Grant Fund,,,,Washington State Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,67213,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,CRF THREAT ASSESSMENT,669063,BU133,CC100950,RS100370,FD200,FN111,,GR031646,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,CRF THREAT ASSESSMENT - 66-9063 - 2021,,,,Grant Fund,,,,Washington State Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,67215,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,CLIMATE GOA P-COD,669178,BU133,CC100950,RS100185,FD200,FN111,,GR031687,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,YES,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,CLIMATE GOA P-COD - 66-9178 - 2021,,,,Grant Fund,,,,Federal Pass Through Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,67656,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SOCKEYE IN CHIGNIK,669206,BU133,CC100950,RS100185,FD200,FN110,,GR031698,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,YES,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,SOCKEYE IN CHIGNIK - 66-9206 - 2021,,,,Grant Fund,,,,Federal Pass Through Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,67740,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,COD THERMAL STRESS,669283,BU133,CC100950,RS100185,FD200,FN110,,GR031727,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,YES,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,COD THERMAL STRESS - 66-9283 - 2021,,,,Grant Fund,,,,Federal Pass Through Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,67742,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ANTARCTIC ASSESSMENT,669305,BU133,CC100950,RS100078,FD200,FN111,,GR031735,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,14,FIXED PRICE GRANTS,YES,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,ANTARCTIC ASSESSMENT - 66-9305 - 2021,,,,Grant Fund,,,,Non-Governmental Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,67743,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NP GRAY WHALES,669353,BU133,CC100950,RS100078,FD200,FN111,PG107265,GR024887,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,14,FIXED PRICE GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Punt, A.",,,AS105879,"Punt, Andre E (aepunt)",,NP GRAY WHALES - 66-9353 - 2021,,,,Grant Fund,,,,Non-Governmental Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6641,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,FLOODPLAIN RESTORATION,669367,BU133,CC100950,RS100370,FD200,FN110,,GR031755,,,,3,"Closed to all expenditures and revenue, but allows for JVs",      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,YES,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,FLOODPLAIN RESTORATION - 66-9367 - 2021,,,,Grant Fund,,,,Washington State Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,68214,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ADAPTIVE CAPACITY,669816,BU133,CC100950,RS100078,FD200,FN110,PG107258,GR025023,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Essington, T.",,,AS107479,"Essington, Timothy E. (essing)",,ADAPTIVE CAPACITY - 66-9816 - 2021,,,,Grant Fund,,,,Non-Governmental Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6585,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,RIPARIAN ECO IMPACT,669983,BU133,CC100950,RS100370,FD200,FN120,,GR032000,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,YES,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,RIPARIAN ECO IMPACT - 66-9983 - 2021,,,,Grant Fund,,,,Washington State Grant Resource,,Public Service,UW1861,University of Washington,,College of the Environment,69578,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,WFF LATIN CAPACITY,674098,BU133,CC100950,RS100078,FD200,FN116,PG107261,GR025967,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,14,FIXED PRICE GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Hilborn, R.",,,,,,WFF LATIN CAPACITY - 67-4098 - 2021,,,,Grant Fund,,,,Non-Governmental Grant Resource,,Research: Other Training,UW1861,University of Washington,,College of the Environment,59803,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,CFOOD RESEARCH FUND,680019,BU133,CC100949,RS100202,FD207,FN130,PG107261,,,GF116008,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Hilborn, R.",,,AS107514,"Hilborn, Ray (rayh)",,,,CFOOD Research Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6601,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,FORAGING FISH RESEARCH,680030,BU133,CC100949,RS100202,FD207,FN130,PG107261,,,GF121895,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Hilborn, R.",,,AS107514,"Hilborn, Ray (rayh)",,,,Foraging Fish Research Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6602,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,HALL PUGETSOUND STUDEN,680102,BU133,CC100949,RS100202,FD207,FN130,PG107281,,,GF124160,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,CoEnv | Aquatic and Fishery Sciences (SAFS)| Endowment Operations,,,AS112849,"Foxworthy, Kenyon (kenyonf)",,,,The Hall Puget Sound Student Support Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6770,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,HALL PUGETSOUND STUDEN,680102,BU133,CC100949,RS100202,FD207,FN130,PG117493,,,GF124160,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,No,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,CoEnv | Aquatic and Fishery Sciences (SAFS) |HALL PUGET SOUND - Aid Funds,,,,,,,,The Hall Puget Sound Student Support Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,68983,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,AK SALMON PROG STUDENT,680215,BU133,CC100949,RS100202,FD207,FN130,,,,GF116100,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,,,,AS107514,"Hilborn, Ray (rayh)",,,,Alaska Salmon Program Student Support Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6687,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ILIAMNA RESEARCH,680277,BU133,CC100949,RS100202,FD207,FN130,,,,GF124341,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,,,,AS107514,"Hilborn, Ray (rayh)",,,,Iliamna Research Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6688,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,CRAB STOCKS RESEARCH F,680396,BU133,CC100949,RS100375,FD214,FN130,PG107265,,,,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Punt, A.",,,AS105879,"Punt, Andre E (aepunt)",,,,,,Other Current Use Gift and Endowment Distribution Fund,,,,Other Current Use Restricted Gift Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6643,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,AK SALMON PRGRM SUSTAI,680421,BU133,CC100949,RS100202,FD207,FN130,,,,GF116099,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,,,,AS107514,"Hilborn, Ray (rayh)",,,,Alaska Salmon Program Sustainability Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6689,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ALASKA SALMON ALAGNIK,680516,BU133,CC100949,RS100202,FD207,FN130,,,,GF116096,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,,,,AS107514,"Hilborn, Ray (rayh)",,,,Alaska Salmon Program at Aleknagik,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6690,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,FRESHWATER ECOLOGY CON,680771,BU133,CC100950,RS100202,FD207,FN110,PG107262,,,GF122136,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Olden, J.",,,AS107579,"Olden, Julian D. (olden)",,,,Freshwater Ecology and Conservation Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Research - Basic,UW1861,University of Washington,,College of the Environment,6616,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,MCQUONWN FISHERSY STAT,680814,BU133,CC100950,RS100202,FD207,FN110,PG107256,,,GF116011,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Anderson, C.",,,AS108185,"Anderson, Christopher M. (cmand)",,,,McQuown Fisheries Status Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Research - Basic,UW1861,University of Washington,,College of the Environment,6577,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SAFS ICHTHYOLOGY PROG,681146,BU133,CC100948,RS100202,FD207,FN170,PG107281,,,GF124379,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,CoEnv | Aquatic and Fishery Sciences (SAFS)| Endowment Operations,,,AS112849,"Foxworthy, Kenyon (kenyonf)",,,,SAFS Ichthyology Program Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,6771,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,JOINTFISHOCEANSEMINAR,681160,BU133,CC100948,RS100202,FD207,FN170,PG107281,,,GF124970,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,CoEnv | Aquatic and Fishery Sciences (SAFS)| Endowment Operations,,,AS112849,"Foxworthy, Kenyon (kenyonf)",,,,Joint Fisheries Oceanography Seminar Series,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,6772,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SAFS DEIJ AWARD,681386,BU133,CC100948,RS100202,FD207,FN110,,,,GF116009,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,No,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,,,,AS107611,"Scherer, Sam (iamsams)",,,,"School of Aquatic and Fishery Sciences Diversity, Equity, Inclusion and Justice (DEIJ) and Community",,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Research - Basic,UW1861,University of Washington,,College of the Environment,6747,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SAFS DEIJ AWARD,681386,BU133,CC100950,RS100202,FD207,FN110,,,,GF116009,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,,,"School of Aquatic and Fishery Sciences Diversity, Equity, Inclusion and Justice (DEIJ) and Community Service Recognition Award",,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Research - Basic,UW1861,University of Washington,,College of the Environment,43717,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,PNW SALMON CONSERV,681389,BU133,CC100948,RS100202,FD207,FN170,PG107287,,,GF131524,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,CoEnv | Aquatic and Fishery Sciences (SAFS)| Student Support,,,AS107611,"Scherer, Sam (iamsams)",,,,Pacific Northwest Salmon Conservation Research Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,6848,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,PNW SALMON CONSERV,681389,BU133,CC100948,RS100202,FD207,FN170,PG117502,,,GF131524,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,No,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,CoEnv | Aquatic and Fishery Sciences (SAFS) |PNW SALMON CONSERV - Aid Funds,,,,,,,,Pacific Northwest Salmon Conservation Research Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,69017,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,J SNEVA MEM TRM SCHOL,681419,BU133,CC100948,RS100202,FD207,FN170,PG107287,,,GF125190,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,CoEnv | Aquatic and Fishery Sciences (SAFS)| Student Support,,,AS107611,"Scherer, Sam (iamsams)",,,,John Sneva Memorial Term Scholarship,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,6849,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,J SNEVA MEM TRM SCHOL,681419,BU133,CC100948,RS100202,FD207,FN170,PG117506,,,GF125190,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,No,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,CoEnv | Aquatic and Fishery Sciences (SAFS) |SNEVA MEM TRM SCHOL - Aid Funds,,,,,,,,John Sneva Memorial Term Scholarship,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,69018,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SUSTAIN. SEAFOOD RS FD,681458,BU133,CC100948,RS100202,FD207,FN170,PG107256,,,GF134592,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Anderson, C.",,,AS108185,"Anderson, Christopher M. (cmand)",,,,Sustainable Seafood Research Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,6578,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SUST FISHING SCIE COMM,681465,BU133,CC100950,RS100202,FD207,FN110,PG107261,,,GF134520,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Hilborn, R.",,,AS107514,"Hilborn, Ray (rayh)",,,,Sustainable Fishing Science Communication Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Research - Basic,UW1861,University of Washington,,College of the Environment,6603,6/28/2023 8:28:39
